id,url,title,description,priceText,price,perNight,nights,rating,reviews,bedrooms,beds,bathrooms,guests,roomType,latitude,longitude,checkIn,checkOut,accuracyRating,cleanlinessRating,communicationRating,locationRating,valueRating,guestRating,debug,ratingBucket,valueScore
53964791,https://www.airbnb.com/rooms/53964791?search_mode=regular_search&adults=1&check_in=2026-08-07&check_out=2026-08-12&children=0&infants=0&pets=0&source_impression_id=p3_1783637773_P3pk0SWOu-1ph1qw&previous_page_section_name=1000&federated_search_id=3c5cb91c-9f14-4c11-bf6e-fb2ba663db3c,Apartment in El Poblado,PAZ 201 - Coffee,$1464,1464,292.8,5,4.84,209,3,3,3,6,Entire home/apt,6.21002,-75.56612,2026-08-07,2026-08-12,4.89,4.81,4.87,4.96,4.78,4.8742857142857146,,4.8,0.016530054644808743
898687690970996884,https://www.airbnb.com/rooms/898687690970996884?search_mode=regular_search&adults=1&check_in=2026-07-10&check_out=2026-07-15&children=0&infants=0&pets=0&source_impression_id=p3_1783637773_P3gg1Q3li9_fv_r0&previous_page_section_name=1000&federated_search_id=3c5cb91c-9f14-4c11-bf6e-fb2ba663db3c,Apartment in El Tesoro,Cozy and stylish studio/AC/Balcony amazing View702,$296,296,59.2,5,4.91,116,1,1,1,3,Entire home/apt,6.19938,-75.56319,2026-07-10,2026-07-15,4.9,4.92,4.97,4.95,4.85,4.922857142857142,,4.9,0.08293918918918919
848413270904495583,https://www.airbnb.com/rooms/848413270904495583?search_mode=regular_search&adults=1&check_in=2026-07-14&check_out=2026-07-19&children=0&infants=0&pets=0&source_impression_id=p3_1783637773_P3r6q6JxJ0Uepec6&previous_page_section_name=1000&federated_search_id=3c5cb91c-9f14-4c11-bf6e-fb2ba663db3c,Apartment in El Poblado,Unbeatable location @Poblado Fast WFi/AC/Laundry,$629,629,125.8,5,4.97,182,1,1,1,2,Entire home/apt,6.20993,-75.56597,2026-07-14,2026-07-19,4.98,4.98,4.99,4.97,4.91,4.965714285714286,,4.9,0.03950715421303656
903565529664202729,https://www.airbnb.com/rooms/903565529664202729?search_mode=regular_search&adults=1&check_in=2026-08-09&check_out=2026-08-14&children=0&infants=0&pets=0&source_impression_id=p3_1783637773_P3b9I3O9_fDLmAGm&previous_page_section_name=1000&federated_search_id=3c5cb91c-9f14-4c11-bf6e-fb2ba663db3c,Home in Medellín,Casa Alba Luxury Villa-Pool-15min to Provenza,$4375,4375,875,5,4.99,124,4,6,4,12,Entire home/apt,6.19943,-75.5456,2026-08-09,2026-08-14,5,4.99,5,4.98,4.96,4.9799999999999995,,4.9,0.005702857142857143
32417859,https://www.airbnb.com/rooms/32417859?search_mode=regular_search&adults=1&check_in=2026-07-28&check_out=2026-08-02&children=0&infants=0&pets=0&source_impression_id=p3_1783637773_P3WAzF4HmgDIjmQu&previous_page_section_name=1000&federated_search_id=3c5cb91c-9f14-4c11-bf6e-fb2ba663db3c,Apartment in Medellín,*Top-Notch Penthouse | Poblado Near Lleras Park*,$1269,1269,253.8,5,4.96,464,2,2,2,6,Entire home/apt,6.21439,-75.56473,2026-07-28,2026-08-02,4.96,4.97,4.98,4.96,4.9,4.954285714285715,,4.9,0.01954294720252167
1520512328121700094,https://www.airbnb.com/rooms/1520512328121700094?search_mode=regular_search&adults=1&check_in=2026-08-18&check_out=2026-08-23&children=0&infants=0&pets=0&source_impression_id=p3_1783637773_P3LnlFws_Dfopki4&previous_page_section_name=1000&federated_search_id=3c5cb91c-9f14-4c11-bf6e-fb2ba663db3c,Apartment in San Lucas,Modern and bright 3 bedroom apartment,$640,640,128,5,5,14,3,4,2,6,Entire home/apt,6.179031274357979,-75.56384091934311,2026-08-18,2026-08-23,5,4.93,5,4.86,5,4.97,,5.0,0.0390625
942907477792521900,https://www.airbnb.com/rooms/942907477792521900?search_mode=regular_search&adults=1&check_in=2026-07-18&check_out=2026-07-23&children=0&infants=0&pets=0&source_impression_id=p3_1783637773_P3lVTy0-Pm2DFHxR&previous_page_section_name=1000&federated_search_id=3c5cb91c-9f14-4c11-bf6e-fb2ba663db3c,Loft in Medellín,Industrial Loft near Lleras | Residential Area,$326,326,65.2,5,4.79,113,1,1,1,2,Entire home/apt,6.2131,-75.5685,2026-07-18,2026-07-23,4.82,4.95,4.92,4.83,4.76,4.857142857142856,,4.7,0.07346625766871165
1579017885518949645,https://www.airbnb.com/rooms/1579017885518949645?search_mode=regular_search&adults=1&check_in=2026-07-09&check_out=2026-07-14&children=0&infants=0&pets=0&source_impression_id=p3_1783637773_P3b-4sHBCVVaNdid&previous_page_section_name=1000&federated_search_id=3c5cb91c-9f14-4c11-bf6e-fb2ba663db3c,Apartment in Medellín,Beautiful 2 Bedroom close to El Tesoro,$427,427,85.4,5,5,14,2,2,2,4,Entire home/apt,6.1902,-75.563,2026-07-09,2026-07-14,5,5,4.86,5,5,4.97,,5.0,0.058548009367681494
1303823840245528643,https://www.airbnb.com/rooms/1303823840245528643?search_mode=regular_search&adults=1&check_in=2026-07-12&check_out=2026-07-17&children=0&infants=0&pets=0&source_impression_id=p3_1783637773_P3iLOcLNtsek-nu7&previous_page_section_name=1000&federated_search_id=3c5cb91c-9f14-4c11-bf6e-fb2ba663db3c,Apartment in El Poblado,Great Studio,$1128,1128,225.6,5,4.87,71,3,3,3,6,Entire home/apt,6.2089,-75.5652,2026-07-12,2026-07-17,4.94,4.86,4.94,5,4.9,4.909999999999999,,4.8,0.021586879432624113
1669884896290512995,https://www.airbnb.com/rooms/1669884896290512995?search_mode=regular_search&adults=1&check_in=2026-07-16&check_out=2026-07-21&children=0&infants=0&pets=0&source_impression_id=p3_1783637773_P33z8n9KlDSqAGF6&previous_page_section_name=1000&federated_search_id=3c5cb91c-9f14-4c11-bf6e-fb2ba663db3c,Apartment in El Poblado,Exclusive Apartment w/Jacuzzi at Wake Provenza,$1012,1012,202.4,5,5,3,1,1,2,2,Entire home/apt,6.2109,-75.5646,2026-07-16,2026-07-21,5,5,5,5,5,5,,5.0,0.024703557312252964
1330069115890963588,https://www.airbnb.com/rooms/1330069115890963588?search_mode=regular_search&adults=1&check_in=2026-07-22&check_out=2026-07-27&children=0&infants=0&pets=0&source_impression_id=p3_1783637773_P3kXTp-sZjhuFC69&previous_page_section_name=1000&federated_search_id=3c5cb91c-9f14-4c11-bf6e-fb2ba663db3c,Apartment in Medellín,Luxury with panoramic pool in El Poblado,$642,642,128.4,5,4.95,85,2,2,1,4,Entire home/apt,6.2112,-75.5592,2026-07-22,2026-07-27,4.94,4.94,4.95,4.93,4.94,4.94,,4.9,0.038551401869158876
1714121962667879123,https://www.airbnb.com/rooms/1714121962667879123?search_mode=regular_search&adults=1&check_in=2026-08-11&check_out=2026-08-16&children=0&infants=0&pets=0&source_impression_id=p3_1783637773_P3yb1eyNLYdChV1O&previous_page_section_name=1000&federated_search_id=3c5cb91c-9f14-4c11-bf6e-fb2ba663db3c,Home in El Poblado,Provenza Luxury Villa | Pool • AC • 5 Suites,$2350,2350,470,5,0,0,5,5,6,,Entire home/apt,6.2076,-75.564,2026-08-11,2026-08-16,5,5,5,5,5,5,,unknown,0
1714121962667879123,https://www.airbnb.com/rooms/1714121962667879123?search_mode=regular_search&adults=1&check_in=2026-08-11&check_out=2026-08-16&children=0&infants=0&pets=0&source_impression_id=p3_1783637777_P3G_5_ZZU3W2-jzu&previous_page_section_name=1000&federated_search_id=d7e7c93f-2aba-48bf-869b-f35f1f10081e,Home in El Poblado,Provenza Luxury Villa | Pool • AC • 5 Suites,$2350,2350,470,5,0,0,5,5,6,,Entire home/apt,6.2076,-75.564,2026-08-11,2026-08-16,5,5,5,5,5,5,,unknown,0
1199549410165973792,https://www.airbnb.com/rooms/1199549410165973792?search_mode=regular_search&adults=1&check_in=2026-08-06&check_out=2026-08-11&children=0&infants=0&pets=0&source_impression_id=p3_1783637777_P3lBd1vth5nOKtFf&previous_page_section_name=1000&federated_search_id=d7e7c93f-2aba-48bf-869b-f35f1f10081e,Apartment in Medellín,The place to stay in Medellin- Provenza,$1009,1009,201.8,5,4.97,108,3,3,2,5,Entire home/apt,6.2131,-75.56408,2026-08-06,2026-08-11,4.98,4.94,4.92,4.95,4.95,4.951428571428571,,4.9,0.024628344895936568
1599303667749718345,https://www.airbnb.com/rooms/1599303667749718345?search_mode=regular_search&adults=1&check_in=2026-07-27&check_out=2026-08-01&children=0&infants=0&pets=0&source_impression_id=p3_1783637777_P38o7nFaa-m31ip_&previous_page_section_name=1000&federated_search_id=d7e7c93f-2aba-48bf-869b-f35f1f10081e,Apartment in Medellín,2350 sq ft Duplex w/ Private Jacuzzi&Poblado Views,$3022,3022,604.4,5,5,12,4,4,4,8,Entire home/apt,6.2023,-75.5676,2026-07-27,2026-08-01,5,5,5,5,5,5,,5.0,0.00827266710787558
684766157011678006,https://www.airbnb.com/rooms/684766157011678006?search_mode=regular_search&adults=1&check_in=2026-07-15&check_out=2026-07-20&children=0&infants=0&pets=0&source_impression_id=p3_1783637777_P3Mp0AP_hJd4wqrT&previous_page_section_name=1000&federated_search_id=d7e7c93f-2aba-48bf-869b-f35f1f10081e,Apartment in El Tesoro,Provenza Forever W&L Bldg. 73,$916,916,183.2,5,4.89,176,3,3,3,6,Entire home/apt,6.20338,-75.56246,2026-07-15,2026-07-20,4.9,4.94,4.97,4.94,4.85,4.914285714285714,,4.8,0.026692139737991265
1214445436222234189,https://www.airbnb.com/rooms/1214445436222234189?search_mode=regular_search&adults=1&check_in=2026-07-27&check_out=2026-08-01&children=0&infants=0&pets=0&source_impression_id=p3_1783637777_P3m_4QOCZH7FHeLv&previous_page_section_name=1000&federated_search_id=d7e7c93f-2aba-48bf-869b-f35f1f10081e,Villa in Medellín,Provenza Villa with Club and Pool,$4975,4975,995,5,5,46,7,11,7,,Entire home/apt,6.2041,-75.5628,2026-07-27,2026-08-01,4.98,4.96,4.93,4.98,4.93,4.9628571428571435,,5.0,0.005025125628140704
1272616489873699117,https://www.airbnb.com/rooms/1272616489873699117?search_mode=regular_search&adults=1&check_in=2026-07-24&check_out=2026-07-29&children=0&infants=0&pets=0&source_impression_id=p3_1783637777_P3afQZqlIknraCHI&previous_page_section_name=1000&federated_search_id=d7e7c93f-2aba-48bf-869b-f35f1f10081e,Villa in Medellín,Luxury Villa between the Forest and the City,$2922,2922,584.4,5,4.93,54,2,3,3,6,Entire home/apt,6.198363182069609,-75.5476288055557,2026-07-24,2026-07-29,4.98,5,4.81,4.89,4.83,4.911428571428572,,4.9,0.008436002737850787
1020266899325059800,https://www.airbnb.com/rooms/1020266899325059800?search_mode=regular_search&adults=1&check_in=2026-08-30&check_out=2026-09-04&children=0&infants=0&pets=0&source_impression_id=p3_1783637777_P3DYBbFTzemrORkU&previous_page_section_name=1000&federated_search_id=d7e7c93f-2aba-48bf-869b-f35f1f10081e,Apartment in Medellín,Morph 902 - Luxury Apt in Poblado with Balcony,$1758,1758,351.6,5,4.88,114,3,3,3,6,Entire home/apt,6.2017,-75.5671,2026-08-30,2026-09-04,4.94,4.89,4.85,4.93,4.82,4.890000000000001,,4.8,0.013879408418657565
1248717643088410917,https://www.airbnb.com/rooms/1248717643088410917?search_mode=regular_search&adults=1&check_in=2026-07-24&check_out=2026-07-29&children=0&infants=0&pets=0&source_impression_id=p3_1783637777_P3PF72_PAHXIanzW&previous_page_section_name=1000&federated_search_id=d7e7c93f-2aba-48bf-869b-f35f1f10081e,Condo in La Candelaria,Premium 785 sqft Apt with Jacuzzi & A/C~ El Poblado,$463,463,92.6,5,4.96,51,1,2,1,3,Entire home/apt,6.2251,-75.5658,2026-07-24,2026-07-29,4.94,4.96,4.96,4.84,4.94,4.9314285714285715,,4.9,0.05356371490280778
1663315743006356922,https://www.airbnb.com/rooms/1663315743006356922?search_mode=regular_search&adults=1&check_in=2026-07-13&check_out=2026-07-18&children=0&infants=0&pets=0&source_impression_id=p3_1783637777_P3rL-gofQlAtTitw&previous_page_section_name=1000&federated_search_id=d7e7c93f-2aba-48bf-869b-f35f1f10081e,Apartment in El Tesoro,Elite Lux Stay · Private Jacuzzi · 1M Dollar View,$1419,1419,283.8,5,5,10,2,2,2,4,Entire home/apt,6.2063,-75.5546,2026-07-13,2026-07-18,5,5,5,5,4.9,4.985714285714286,,5.0,0.017618040873854827
44756414,https://www.airbnb.com/rooms/44756414?search_mode=regular_search&adults=1&check_in=2026-07-15&check_out=2026-07-20&children=0&infants=0&pets=0&source_impression_id=p3_1783637777_P3nhtX91wgAfbSDj&previous_page_section_name=1000&federated_search_id=d7e7c93f-2aba-48bf-869b-f35f1f10081e,Apartment in Medellín,"707 Beautiful Apartment in El Poblado, Medellín.",$562,562,112.4,5,4.94,273,2,3,2,5,Entire home/apt,6.1972,-75.5788,2026-07-15,2026-07-20,4.94,4.89,4.94,4.91,4.92,4.922857142857143,,4.9,0.04395017793594306
1685613012742003532,https://www.airbnb.com/rooms/1685613012742003532?search_mode=regular_search&adults=1&check_in=2026-09-25&check_out=2026-09-30&children=0&infants=0&pets=0&source_impression_id=p3_1783637777_P3f1SmbnmcAPKQiC&previous_page_section_name=1000&federated_search_id=d7e7c93f-2aba-48bf-869b-f35f1f10081e,Apartment in Medellín,New Luxury Poblado Apt | Terrace+Views/Pool & Gym,$540,540,108,5,0,0,1,3,1,4,Entire home/apt,6.216003473224316,-75.55787187539106,2026-09-25,2026-09-30,5,5,5,5,5,5,,unknown,0
1503005499657735379,https://www.airbnb.com/rooms/1503005499657735379?search_mode=regular_search&adults=1&check_in=2026-07-23&check_out=2026-07-28&children=0&infants=0&pets=0&source_impression_id=p3_1783637777_P3HEza9FO5xtNrJ_&previous_page_section_name=1000&federated_search_id=d7e7c93f-2aba-48bf-869b-f35f1f10081e,Apartment in El Poblado,Great Studio,$803,803,160.6,5,4.97,38,2,2,2,4,Entire home/apt,6.2089,-75.5652,2026-07-23,2026-07-28,4.97,5,4.95,5,4.97,4.972857142857143,,4.9,0.030946450809464506
1564038160515999255,https://www.airbnb.com/rooms/1564038160515999255?search_mode=regular_search&adults=1&check_in=2026-07-09&check_out=2026-07-14&children=0&infants=0&pets=0&source_impression_id=p3_1783637777_P3xJKRCsReImQGz1&previous_page_section_name=1000&federated_search_id=d7e7c93f-2aba-48bf-869b-f35f1f10081e,Apartment in Laureles - Estadio,Jacuzzi • Turkish • Indoor • Modern,$189,189,37.8,5,4.8,153,1,1,1,2,Entire home/apt,6.244499315977276,-75.60467872663955,2026-07-09,2026-07-14,4.84,4.9,4.92,4.9,4.86,4.871428571428571,,4.8,0.12698412698412698
1670918113361941940,https://www.airbnb.com/rooms/1670918113361941940?search_mode=regular_search&adults=1&check_in=2026-08-04&check_out=2026-08-09&children=0&infants=0&pets=0&source_impression_id=p3_1783637777_P3apMjt_hCSg37zx&previous_page_section_name=1000&federated_search_id=d7e7c93f-2aba-48bf-869b-f35f1f10081e,Apartment in Medellín,Exclusive 32F Near Provenza|Views+Jacuzzi+24/7 Sec,$1913,1913,382.6,5,5,14,3,5,3,7,Entire home/apt,6.22467,-75.56122,2026-08-04,2026-08-09,4.93,5,5,5,5,4.99,,5.0,0.013068478829064296
1198621776895483493,https://www.airbnb.com/rooms/1198621776895483493?search_mode=regular_search&adults=1&check_in=2026-07-11&check_out=2026-07-16&children=0&infants=0&pets=0&source_impression_id=p3_1783637777_P310jIO4MfcovFSb&previous_page_section_name=1000&federated_search_id=d7e7c93f-2aba-48bf-869b-f35f1f10081e,Apartment in Medellín,Nock Building Two-Bedrooms 701 Bath tubs,$770,770,154,5,4.96,91,2,2,2,4,Entire home/apt,6.2135,-75.5627,2026-07-11,2026-07-16,4.97,4.97,4.97,4.99,4.93,4.967142857142856,,4.9,0.032207792207792206
1352220485748107513,https://www.airbnb.com/rooms/1352220485748107513?search_mode=regular_search&adults=1&check_in=2026-07-17&check_out=2026-07-22&children=0&infants=0&pets=0&source_impression_id=p3_1783637777_P3NJZVO0FvQT1x9U&previous_page_section_name=1000&federated_search_id=d7e7c93f-2aba-48bf-869b-f35f1f10081e,Apartment in El Poblado,#1 Luxury Hotel Wake Provenza 2 Bed 3 Bath Jacuzzi,$1035,1035,207,5,4.95,75,2,3,3,5,Entire home/apt,6.2109,-75.5646,2026-07-17,2026-07-22,4.93,4.97,4.92,4.97,4.89,4.942857142857143,,4.9,0.02391304347826087
50000140,https://www.airbnb.com/rooms/50000140?search_mode=regular_search&adults=1&check_in=2026-07-12&check_out=2026-07-17&children=0&infants=0&pets=0&source_impression_id=p3_1783637777_P3X1sjg7CLRx8-cX&previous_page_section_name=1000&federated_search_id=d7e7c93f-2aba-48bf-869b-f35f1f10081e,Apartment in El Poblado,Penthouse Hideaway in Vibrant Medellín,$778,778,155.6,5,4.82,68,2,2,2,4,Entire home/apt,6.21101,-75.56463,2026-07-12,2026-07-17,4.81,4.99,4.79,4.97,4.81,4.865714285714286,,4.8,0.03097686375321337
1595756528651235318,https://www.airbnb.com/rooms/1595756528651235318?search_mode=regular_search&adults=1&check_in=2026-07-12&check_out=2026-07-17&children=0&infants=0&pets=0&source_impression_id=p3_1783637777_P3tTrk44ZcZcbzhs&previous_page_section_name=1000&federated_search_id=d7e7c93f-2aba-48bf-869b-f35f1f10081e,Apartment in Medellín,Modern apartment in El Poblado | 800 Mb WIFI,$388,388,77.6,5,4.94,17,1,1,1,2,Entire home/apt,6.1906,-75.562,2026-07-12,2026-07-17,4.94,5,5,5,4.94,4.965714285714286,,4.9,0.063659793814433
1352220485748107513,https://www.airbnb.com/rooms/1352220485748107513?search_mode=regular_search&adults=1&check_in=2026-07-17&check_out=2026-07-22&children=0&infants=0&pets=0&source_impression_id=p3_1783637782_P3TKMllZcPexgo_u&previous_page_section_name=1000&federated_search_id=6e53d360-9e9d-4a5c-bbfc-c4c782d4ac6d,Apartment in El Poblado,#1 Luxury Hotel Wake Provenza 2 Bed 3 Bath Jacuzzi,$1035,1035,207,5,4.95,75,2,3,3,5,Entire home/apt,6.2109,-75.5646,2026-07-17,2026-07-22,4.93,4.97,4.92,4.97,4.89,4.942857142857143,,4.9,0.02391304347826087
862270581376477183,https://www.airbnb.com/rooms/862270581376477183?search_mode=regular_search&adults=1&check_in=2026-07-09&check_out=2026-07-14&children=0&infants=0&pets=0&source_impression_id=p3_1783637782_P3QR32t7b0fdOcrC&previous_page_section_name=1000&federated_search_id=6e53d360-9e9d-4a5c-bbfc-c4c782d4ac6d,Loft in Laureles - Estadio,"Loft Executive in Laureles, LOFT 43 Medellin",$285,285,57,5,4.81,473,1,1,1,2,Entire home/apt,6.2485,-75.5909,2026-07-09,2026-07-14,4.82,4.91,4.84,4.77,4.77,4.835714285714286,,4.8,0.08438596491228069
50000140,https://www.airbnb.com/rooms/50000140?search_mode=regular_search&adults=1&check_in=2026-07-12&check_out=2026-07-17&children=0&infants=0&pets=0&source_impression_id=p3_1783637782_P39TfS14QdzldoWj&previous_page_section_name=1000&federated_search_id=6e53d360-9e9d-4a5c-bbfc-c4c782d4ac6d,Apartment in El Poblado,Penthouse Hideaway in Vibrant Medellín,$778,778,155.6,5,4.82,68,2,2,2,4,Entire home/apt,6.21101,-75.56463,2026-07-12,2026-07-17,4.81,4.99,4.79,4.97,4.81,4.865714285714286,,4.8,0.03097686375321337
1699616935405143957,https://www.airbnb.com/rooms/1699616935405143957?search_mode=regular_search&adults=1&check_in=2026-07-20&check_out=2026-07-25&children=0&infants=0&pets=0&source_impression_id=p3_1783637782_P3m7YCglyUM2JdWx&previous_page_section_name=1000&federated_search_id=6e53d360-9e9d-4a5c-bbfc-c4c782d4ac6d,Apartment in Medellín,Las Palmas-El Poblado-25th Floor-Amazing Views,$820,820,164,5,0,0,2,2,2,4,Entire home/apt,6.215518295473062,-75.55787268623736,2026-07-20,2026-07-25,5,5,5,5,5,5,,unknown,0
52877226,https://www.airbnb.com/rooms/52877226?search_mode=regular_search&adults=1&check_in=2026-09-11&check_out=2026-09-16&children=0&infants=0&pets=0&source_impression_id=p3_1783637782_P3DeAKE6E049bDdZ&previous_page_section_name=1000&federated_search_id=6e53d360-9e9d-4a5c-bbfc-c4c782d4ac6d,Apartment in Manila,Utopía 4.West - Shining 2BR•Wi-Fi•AC•Self Check-In,$420,420,84,5,4.91,286,2,3,2,6,Entire home/apt,6.21332,-75.57311,2026-09-11,2026-09-16,4.91,4.92,4.95,4.92,4.88,4.918571428571428,,4.9,0.05845238095238096
1537240381624164095,https://www.airbnb.com/rooms/1537240381624164095?search_mode=regular_search&adults=1&check_in=2026-07-09&check_out=2026-07-14&children=0&infants=0&pets=0&source_impression_id=p3_1783637782_P3QsxHHyVALdjZg2&previous_page_section_name=1000&federated_search_id=6e53d360-9e9d-4a5c-bbfc-c4c782d4ac6d,Apartment in Medellín,Auto check-in* 200MBPS*Equipped kitchen*Washing machine,$283,283,56.6,5,4.88,17,1,1,1,2,Entire home/apt,6.2082,-75.5743,2026-07-09,2026-07-14,4.88,5,5,5,4.82,4.9314285714285715,,4.8,0.0862190812720848
1055899091667213671,https://www.airbnb.com/rooms/1055899091667213671?search_mode=regular_search&adults=1&check_in=2026-08-17&check_out=2026-08-22&children=0&infants=0&pets=0&source_impression_id=p3_1783637782_P3PYZwqxICt492RK&previous_page_section_name=1000&federated_search_id=6e53d360-9e9d-4a5c-bbfc-c4c782d4ac6d,Apartment in Medellín,Morph 1401 - Luxe & bright ap in Poblado with AC,$1624,1624,324.8,5,4.88,103,3,3,3,6,Entire home/apt,6.2027,-75.5675,2026-08-17,2026-08-22,4.94,4.96,4.92,4.94,4.85,4.921428571428572,,4.8,0.01502463054187192
1013108381776644427,https://www.airbnb.com/rooms/1013108381776644427?search_mode=regular_search&adults=1&check_in=2026-09-14&check_out=2026-09-19&children=0&infants=0&pets=0&source_impression_id=p3_1783637782_P3A-uU11FNuRxUgr&previous_page_section_name=1000&federated_search_id=6e53d360-9e9d-4a5c-bbfc-c4c782d4ac6d,Apartment in El Poblado,Provenza Luxury Condo w/ Private Jacuzzi & Views,$1621,1621,324.2,5,4.83,71,3,3,2,6,Entire home/apt,6.20899,-75.56637,2026-09-14,2026-09-19,4.86,4.96,4.8,4.94,4.8,4.878571428571429,,4.8,0.014898210980876004
992191941101204077,https://www.airbnb.com/rooms/992191941101204077?search_mode=regular_search&adults=1&check_in=2026-07-15&check_out=2026-07-20&children=0&infants=0&pets=0&source_impression_id=p3_1783637782_P39TDFhj0h2beWmn&previous_page_section_name=1000&federated_search_id=6e53d360-9e9d-4a5c-bbfc-c4c782d4ac6d,Apartment in El Poblado,Stunning Duplex W/AC In The Heart Of Provenza!,$731,731,146.2,5,4.89,116,2,2,2,6,Entire home/apt,6.2107,-75.5648,2026-07-15,2026-07-20,4.93,4.89,4.96,4.97,4.86,4.912857142857143,,4.8,0.03344733242134063
1461656938761007174,https://www.airbnb.com/rooms/1461656938761007174?search_mode=regular_search&adults=1&check_in=2026-07-20&check_out=2026-07-25&children=0&infants=0&pets=0&source_impression_id=p3_1783637782_P3Sg3Clpk0IbWMvZ&previous_page_section_name=1000&federated_search_id=6e53d360-9e9d-4a5c-bbfc-c4c782d4ac6d,Apartment in Medellín,3BR Jacuzzi + Pool - Serene 101,$1382,1382,276.4,5,4.96,27,3,3,3,6,Entire home/apt,6.2091,-75.5587,2026-07-20,2026-07-25,4.93,4.89,4.93,4.93,4.89,4.911428571428571,,4.9,0.017945007235890015
1590138551801656000,https://www.airbnb.com/rooms/1590138551801656000?search_mode=regular_search&adults=1&check_in=2026-07-30&check_out=2026-08-04&children=0&infants=0&pets=0&source_impression_id=p3_1783637782_P3cyTP6gvkXCEH0j&previous_page_section_name=1000&federated_search_id=6e53d360-9e9d-4a5c-bbfc-c4c782d4ac6d,Condo in Medellín,Poblado Luxury Terrace Amazing View + Wellness,$689,689,137.8,5,5,12,1,1,1,3,Entire home/apt,6.19094,-75.56103,2026-07-30,2026-08-04,5,5,5,4.83,5,4.975714285714285,,5.0,0.036284470246734396
577745907051697105,https://www.airbnb.com/rooms/577745907051697105?search_mode=regular_search&adults=1&check_in=2026-07-19&check_out=2026-07-24&children=0&infants=0&pets=0&source_impression_id=p3_1783637782_P3_nrJqmMFpJJp2u&previous_page_section_name=1000&federated_search_id=6e53d360-9e9d-4a5c-bbfc-c4c782d4ac6d,Condo in Medellín,*Top-Notch High Rise | Near Parque Lleras*,$1027,1027,205.4,5,4.95,346,2,2,2,6,Entire home/apt,6.21422,-75.56383,2026-07-19,2026-07-24,4.94,4.95,4.97,4.96,4.87,4.941428571428572,,4.9,0.024099318403115872
1457309106993051213,https://www.airbnb.com/rooms/1457309106993051213?search_mode=regular_search&adults=1&check_in=2026-07-27&check_out=2026-08-01&children=0&infants=0&pets=0&source_impression_id=p3_1783637782_P399T89SOws42ww8&previous_page_section_name=1000&federated_search_id=6e53d360-9e9d-4a5c-bbfc-c4c782d4ac6d,Apartment in El Poblado,H10- Provenza 4009,$867,867,173.4,5,4.92,52,2,2,2,4,Entire home/apt,6.2091,-75.5652,2026-07-27,2026-08-01,4.96,4.98,4.96,4.96,4.92,4.938571428571429,,4.9,0.028373702422145326
980606502940089475,https://www.airbnb.com/rooms/980606502940089475?search_mode=regular_search&adults=1&check_in=2026-07-09&check_out=2026-07-14&children=0&infants=0&pets=0&source_impression_id=p3_1783637782_P3SfCqYB0cFMggEu&previous_page_section_name=1000&federated_search_id=6e53d360-9e9d-4a5c-bbfc-c4c782d4ac6d,Apartment in El Tesoro,City view condo with jacuzzi & A/C,$457,457,91.4,5,4.92,159,1,1,1,2,Entire home/apt,6.19975,-75.56196,2026-07-09,2026-07-14,4.96,4.96,4.94,4.86,4.81,4.911428571428572,,4.9,0.05382932166301969
19268151,https://www.airbnb.com/rooms/19268151?search_mode=regular_search&adults=1&check_in=2026-07-09&check_out=2026-07-14&children=0&infants=0&pets=0&source_impression_id=p3_1783637782_P33ut13N3sxejiXY&previous_page_section_name=1000&federated_search_id=6e53d360-9e9d-4a5c-bbfc-c4c782d4ac6d,Loft in Medellín,"Best View, Unique Haven Apartment Energy, AC(1802)",$678,678,135.6,5,4.87,356,1,1,1,3,Entire home/apt,6.2108,-75.5589,2026-07-09,2026-07-14,4.89,4.9,4.91,4.94,4.74,4.882857142857143,,4.8,0.03591445427728614
1659568852139239312,https://www.airbnb.com/rooms/1659568852139239312?search_mode=regular_search&adults=1&check_in=2026-08-18&check_out=2026-08-23&children=0&infants=0&pets=0&source_impression_id=p3_1783637782_P3E4eOZ-8Gh5tCBQ&previous_page_section_name=1000&federated_search_id=6e53d360-9e9d-4a5c-bbfc-c4c782d4ac6d,Apartment in Belen,Apartment with a jacuzzi and a terrace with a view.,$1072,1072,214.4,5,5,12,2,2,2,6,Entire home/apt,6.231,-75.603,2026-08-18,2026-08-23,5,5,5,5,5,4.988571428571428,,5.0,0.023320895522388058
929890723917936957,https://www.airbnb.com/rooms/929890723917936957?search_mode=regular_search&adults=1&check_in=2026-07-12&check_out=2026-07-17&children=0&infants=0&pets=0&source_impression_id=p3_1783637782_P3yYLUqpg1j9TDLx&previous_page_section_name=1000&federated_search_id=6e53d360-9e9d-4a5c-bbfc-c4c782d4ac6d,Apartment in Medellín,Amazing 5BED/4BATH Stunning Views | Near Provenza,$675,675,135,5,4.98,194,2,4,3,9,Entire home/apt,6.2133,-75.5647,2026-07-12,2026-07-17,4.94,4.94,4.96,4.97,4.95,4.954285714285715,,4.9,0.036888888888888895
